datetime,bon_inflow,tda_inflow,jda_inflow,mcn_inflow
2023-11-30 19:00:00,133.0530104599115,115.82925905705291,106.7160742870711,102.11656422184745
2023-11-30 20:00:00,132.7530104599115,115.21329360947792,107.58980767275403,101.05150850564712
2023-11-30 21:00:00,130.0587678623646,115.33724178084039,130.66354105843698,101.92660136598137
2023-11-30 22:00:00,121.05876786236459,114.86728497137175,141.489807672754,102.15150850564713
2023-11-30 23:00:00,119.05588916113804,115.91329360947792,140.41607428707107,119.78161993804831
2023-12-01 00:00:00,118.15301045991148,115.1733799905409,138.589807672754,120.63143421737932
2023-12-01 01:00:00,119.35588916113804,123.18136271432824,138.36354105843697,121.99648993357991
2023-12-01 02:00:00,120.7530104599115,133.75930224758423,120.78980767275404,122.34147136151321
2023-12-01 03:00:00,124.05588916113804,134.5433368000094,105.88980767275403,121.47641564531237
2023-12-01 04:00:00,126.65013175868489,135.8513195237969,103.28980767275404,103.02139707324541
2023-12-01 05:00:00,129.5587678623646,133.3574145429659,106.01607428707109,100.57158279391466
2023-12-01 06:00:00,131.2501317586849,134.8794750097099,106.56354105843697,83.53663851011527
2023-12-01 07:00:00,132.3530104599115,136.09123314273404,125.56354105843697,82.19648993358017
2023-12-01 08:00:00,129.15876786236458,121.68934543811558,136.88980767275402,81.94147136151297
2023-12-01 09:00:00,132.15876786236464,125.03535407622206,137.31607428707107,82.11656422184771
2023-12-01 10:00:00,134.35588916113804,153.92127633326544,137.81607428707107,81.92660136598163
2023-12-01 11:00:00,131.65588916113805,153.83724178084026,136.76354105843697,81.51173137044975
2023-12-01 12:00:00,126.05876786236459,153.29732816190324,136.96354105843696,82.37158279391465
2023-12-01 13:00:00,123.14725305745834,155.48136271432827,127.26354105843721,100.68161993804831
2023-12-01 14:00:00,124.35588916113804,152.56728497137175,115.78980767275404,100.97641564531237
2023-12-01 15:00:00,124.55301045991149,136.52737135243441,114.28980767275404,100.7868242307845
2023-12-01 16:00:00,126.95588916113803,124.46350956213509,109.96354105843697,100.77158279391466
2023-12-01 17:00:00,128.95301045991147,119.75320722841522,109.88980767275403,100.81656422184746
2023-12-01 18:00:00,129.75876786236464,109.84333680000941,110.61607428707109,101.3916570821822
2023-12-01 19:00:00,134.05588916113805,105.3513195237969,110.64234090138791,98.90689851905206
2023-12-01 20:00:00,133.85588916113804,105.07526769515907,110.46354105843697,99.90652707771407
2023-12-01 21:00:00,130.46164656359113,104.9433368000094,110.16354105843722,100.83663851011526
2023-12-01 22:00:00,124.15588916113803,105.46118995220273,123.38980767275403,101.2715827939144
2023-12-01 23:00:00,117.25876786236462,104.21140590485959,136.11607428707086,123.23143421737932
2023-12-02 00:00:00,116.1501317586849,105.6513195237969,136.41607428707107,123.47158279391466
2023-12-02 01:00:00,118.16452526481774,104.67337999054075,135.989807672754,124.66154564978076
2023-12-02 02:00:00,118.7530104599115,105.01140590485959,135.73727444412012,123.90652707771382
2023-12-02 03:00:00,121.25588916113804,106.28934543811575,135.96354105843696,123.69648993358017
2023-12-02 04:00:00,123.45588916113803,105.12737135243458,122.78980767275404,124.49648993357991
2023-12-02 05:00:00,124.35301045991145,104.67337999054075,122.41607428707108,103.05150850564712
2023-12-02 06:00:00,124.85588916113804,106.82737135243458,126.48980767275403,82.29686137491815
2023-12-02 07:00:00,124.75588916113804,104.14144909539108,153.33727444412014,80.28682423078425
2023-12-02 08:00:00,124.15301045991148,103.5212763332654,151.4372744441199,82.15596991570659
2023-12-02 09:00:00,128.5587678623646,105.26728497137174,152.78980767275402,81.25150850564712
2023-12-02 10:00:00,130.15876786236464,126.15930224758424,154.989807672754,81.09165708218221
2023-12-02 11:00:00,128.3587678623646,145.3733799905409,132.46354105843722,81.60652707771382
2023-12-02 12:00:00,125.55588916113804,144.8973281619031,128.28980767275402,82.97641564531237
2023-12-02 13:00:00,120.75876786236462,148.11329360947803,126.66354105843698,82.5964899335799
2023-12-02 14:00:00,119.65876786236458,147.48745773349725,126.51607428707109,100.21173137045001
2023-12-02 15:00:00,120.05588916113804,149.45131952379688,107.66354105843698,103.32139707324541
2023-12-02 16:00:00,121.55588916113804,145.0334663716036,105.56354105843721,102.95671279838307
2023-12-02 17:00:00,125.26164656359117,128.62925905705288,105.78980767275404,102.1418428028512
